User_ID,Age,Weight_KG,Height_CM,BMI,Fitness_Goal,Diet_Preference,Experience_Level
2929,33,126,184,37.2,Weight Maintenance,Non-Vegetarian,Beginner
2930,57,50,188,14.1,Weight Maintenance,Vegetarian,Advanced
2931,64,109,172,36.8,Weight Maintenance,Vegetarian,Intermediate
2932,23,94,199,23.7,Muscle Gain,Vegetarian,Advanced
2933,36,84,175,27.4,Weight Maintenance,Vegetarian,Beginner
2934,21,80,160,31.2,Muscle Gain,Non-Vegetarian,Beginner
2935,64,60,190,16.6,Weight Maintenance,Vegetarian,Beginner
2936,24,73,169,25.6,Fat Loss,Vegetarian,Beginner
2937,43,55,150,24.4,Muscle Gain,Vegetarian,Advanced
2938,25,104,172,35.2,Weight Maintenance,Non-Vegetarian,Beginner
2939,21,53,191,14.5,Fat Loss,Non-Vegetarian,Intermediate
2940,49,98,160,38.3,Weight Maintenance,Non-Vegetarian,Advanced
2941,52,93,153,39.7,Muscle Gain,Vegetarian,Advanced
2942,26,50,195,13.1,Fat Loss,Non-Vegetarian,Intermediate
2943,65,79,197,20.4,Muscle Gain,Non-Vegetarian,Intermediate
2944,24,103,150,45.8,Muscle Gain,Non-Vegetarian,Intermediate
2945,64,86,175,28.1,Fat Loss,Vegetarian,Intermediate
2946,48,85,152,36.8,Weight Maintenance,Vegetarian,Advanced
2947,62,116,196,30.2,Fat Loss,Vegetarian,Beginner
2948,59,52,159,20.6,Muscle Gain,Vegetarian,Advanced
2949,44,110,194,29.2,Weight Maintenance,Vegetarian,Advanced
2950,27,81,187,23.2,Weight Maintenance,Vegetarian,Advanced
2951,54,71,173,23.7,Fat Loss,Vegetarian,Intermediate
2952,32,89,151,39.0,Weight Maintenance,Vegetarian,Beginner
2953,64,73,158,29.2,Fat Loss,Non-Vegetarian,Beginner
2954,55,53,188,15.0,Muscle Gain,Vegetarian,Advanced
2955,37,113,187,32.3,Weight Maintenance,Vegetarian,Intermediate
2956,53,108,154,45.5,Muscle Gain,Vegetarian,Beginner
2957,34,75,171,25.6,Muscle Gain,Vegetarian,Intermediate
2958,42,73,171,25.0,Fat Loss,Vegetarian,Intermediate
2959,26,112,199,28.3,Muscle Gain,Non-Vegetarian,Intermediate
2960,41,124,188,35.1,Muscle Gain,Vegetarian,Beginner
2961,24,65,174,21.5,Fat Loss,Non-Vegetarian,Intermediate
2962,25,80,166,29.0,Weight Maintenance,Vegetarian,Beginner
2963,40,118,196,30.7,Weight Maintenance,Vegetarian,Advanced
2964,26,61,167,21.9,Weight Maintenance,Non-Vegetarian,Advanced
2965,62,70,188,19.8,Weight Maintenance,Vegetarian,Advanced
2966,58,98,176,31.6,Fat Loss,Non-Vegetarian,Beginner
2967,46,59,196,15.4,Muscle Gain,Vegetarian,Beginner
2968,38,126,179,39.3,Muscle Gain,Non-Vegetarian,Advanced
2969,29,116,184,34.3,Muscle Gain,Vegetarian,Advanced
2970,23,109,165,40.0,Muscle Gain,Vegetarian,Intermediate
2971,22,119,161,45.9,Fat Loss,Vegetarian,Beginner
2972,54,50,161,19.3,Fat Loss,Vegetarian,Intermediate
2973,59,72,190,19.9,Muscle Gain,Vegetarian,Intermediate
2974,58,93,154,39.2,Muscle Gain,Vegetarian,Intermediate
2975,27,119,182,35.9,Muscle Gain,Vegetarian,Advanced
2976,53,83,171,28.4,Weight Maintenance,Vegetarian,Intermediate
2977,37,61,187,17.4,Weight Maintenance,Non-Vegetarian,Advanced
2978,48,116,168,41.1,Muscle Gain,Non-Vegetarian,Advanced
2979,45,79,158,31.6,Fat Loss,Vegetarian,Advanced
2980,44,126,183,37.6,Weight Maintenance,Vegetarian,Beginner
2981,61,88,158,35.3,Fat Loss,Vegetarian,Intermediate
2982,25,97,164,36.1,Muscle Gain,Non-Vegetarian,Advanced
2983,38,79,152,34.2,Muscle Gain,Vegetarian,Beginner
2984,19,70,164,26.0,Muscle Gain,Vegetarian,Advanced
2985,64,122,176,39.4,Muscle Gain,Non-Vegetarian,Advanced
2986,22,77,155,32.0,Weight Maintenance,Non-Vegetarian,Beginner
2987,20,81,195,21.3,Fat Loss,Vegetarian,Intermediate
2988,41,61,181,18.6,Muscle Gain,Vegetarian,Beginner
2989,42,105,176,33.9,Muscle Gain,Vegetarian,Advanced
2990,34,82,189,23.0,Muscle Gain,Vegetarian,Advanced
2991,55,103,155,42.9,Weight Maintenance,Non-Vegetarian,Advanced
2992,61,96,163,36.1,Fat Loss,Vegetarian,Beginner
2993,35,64,166,23.2,Weight Maintenance,Non-Vegetarian,Beginner
2994,26,67,176,21.6,Weight Maintenance,Vegetarian,Advanced
2995,53,106,181,32.4,Weight Maintenance,Vegetarian,Beginner
2996,36,105,159,41.5,Fat Loss,Vegetarian,Beginner
2997,20,117,158,46.9,Fat Loss,Vegetarian,Advanced
2998,30,79,199,19.9,Weight Maintenance,Non-Vegetarian,Beginner
2999,43,93,160,36.3,Weight Maintenance,Non-Vegetarian,Advanced
3000,63,89,174,29.4,Weight Maintenance,Vegetarian,Intermediate
3001,55,90,171,30.8,Weight Maintenance,Vegetarian,Advanced
3002,46,91,192,24.7,Muscle Gain,Vegetarian,Beginner
3003,32,117,165,43.0,Weight Maintenance,Vegetarian,Advanced
3004,57,130,173,43.4,Muscle Gain,Non-Vegetarian,Intermediate
3005,34,74,187,21.2,Fat Loss,Vegetarian,Intermediate
3006,45,53,182,16.0,Fat Loss,Vegetarian,Beginner
3007,23,59,187,16.9,Fat Loss,Non-Vegetarian,Advanced
3008,30,76,189,21.3,Weight Maintenance,Non-Vegetarian,Intermediate
3009,59,55,156,22.6,Muscle Gain,Vegetarian,Advanced
3010,25,81,155,33.7,Muscle Gain,Vegetarian,Beginner
3011,44,53,188,15.0,Weight Maintenance,Vegetarian,Advanced
3012,21,110,177,35.1,Fat Loss,Vegetarian,Advanced
3013,26,104,190,28.8,Weight Maintenance,Non-Vegetarian,Advanced
3014,39,74,165,27.2,Fat Loss,Non-Vegetarian,Advanced
3015,62,50,165,18.4,Muscle Gain,Non-Vegetarian,Advanced
3016,28,87,198,22.2,Weight Maintenance,Non-Vegetarian,Beginner
3017,38,111,165,40.8,Muscle Gain,Vegetarian,Advanced
3018,58,94,171,32.1,Fat Loss,Vegetarian,Advanced
3019,46,105,155,43.7,Fat Loss,Vegetarian,Advanced
3020,49,100,154,42.2,Weight Maintenance,Vegetarian,Intermediate
3021,52,59,191,16.2,Fat Loss,Non-Vegetarian,Beginner
3022,44,96,160,37.5,Muscle Gain,Non-Vegetarian,Intermediate
3023,53,61,154,25.7,Fat Loss,Non-Vegetarian,Beginner
3024,29,85,186,24.6,Muscle Gain,Vegetarian,Intermediate
3025,22,106,168,37.6,Muscle Gain,Vegetarian,Beginner
3026,20,122,181,37.2,Muscle Gain,Non-Vegetarian,Advanced
3027,60,77,182,23.2,Muscle Gain,Vegetarian,Advanced
3028,18,94,161,36.3,Muscle Gain,Vegetarian,Advanced
3029,57,93,168,33.0,Weight Maintenance,Non-Vegetarian,Advanced
3030,61,86,173,28.7,Fat Loss,Vegetarian,Beginner
3031,56,129,159,51.0,Fat Loss,Non-Vegetarian,Beginner
3032,46,91,174,30.1,Weight Maintenance,Vegetarian,Intermediate
3033,38,69,152,29.9,Weight Maintenance,Vegetarian,Beginner
3034,25,101,184,29.8,Muscle Gain,Non-Vegetarian,Intermediate
3035,45,64,165,23.5,Fat Loss,Vegetarian,Beginner
3036,33,121,178,38.2,Muscle Gain,Vegetarian,Intermediate
3037,46,96,161,37.0,Muscle Gain,Non-Vegetarian,Beginner
3038,63,110,184,32.5,Weight Maintenance,Vegetarian,Intermediate
3039,57,95,195,25.0,Weight Maintenance,Non-Vegetarian,Intermediate
3040,61,105,150,46.7,Weight Maintenance,Vegetarian,Beginner
3041,44,90,183,26.9,Weight Maintenance,Non-Vegetarian,Beginner
3042,58,107,185,31.3,Weight Maintenance,Vegetarian,Intermediate
3043,53,84,151,36.8,Fat Loss,Vegetarian,Intermediate
3044,57,118,188,33.4,Muscle Gain,Non-Vegetarian,Intermediate
3045,42,53,199,13.4,Muscle Gain,Vegetarian,Beginner
3046,45,106,151,46.5,Fat Loss,Vegetarian,Intermediate
3047,57,74,176,23.9,Muscle Gain,Non-Vegetarian,Beginner
3048,60,109,154,46.0,Muscle Gain,Vegetarian,Beginner
3049,30,108,174,35.7,Muscle Gain,Non-Vegetarian,Advanced
3050,40,104,156,42.7,Weight Maintenance,Non-Vegetarian,Intermediate
3051,62,82,151,36.0,Muscle Gain,Vegetarian,Advanced
3052,37,67,189,18.8,Muscle Gain,Vegetarian,Advanced
3053,57,117,154,49.3,Muscle Gain,Vegetarian,Intermediate
3054,59,114,195,30.0,Muscle Gain,Vegetarian,Beginner
3055,53,91,190,25.2,Muscle Gain,Vegetarian,Beginner
3056,62,75,157,30.4,Weight Maintenance,Vegetarian,Beginner
3057,60,112,193,30.1,Weight Maintenance,Vegetarian,Advanced
3058,61,127,158,50.9,Weight Maintenance,Non-Vegetarian,Intermediate
3059,21,109,159,43.1,Weight Maintenance,Non-Vegetarian,Intermediate
3060,56,61,168,21.6,Muscle Gain,Vegetarian,Beginner
3061,37,120,159,47.5,Weight Maintenance,Vegetarian,Advanced
3062,30,81,185,23.7,Fat Loss,Vegetarian,Advanced
3063,52,130,151,57.0,Fat Loss,Non-Vegetarian,Intermediate
3064,55,67,168,23.7,Weight Maintenance,Non-Vegetarian,Advanced
3065,52,76,184,22.4,Fat Loss,Non-Vegetarian,Beginner
3066,43,82,182,24.8,Fat Loss,Non-Vegetarian,Beginner
3067,50,99,160,38.7,Weight Maintenance,Vegetarian,Advanced
3068,19,94,186,27.2,Weight Maintenance,Vegetarian,Advanced
3069,41,67,190,18.6,Fat Loss,Vegetarian,Advanced
3070,22,76,171,26.0,Muscle Gain,Non-Vegetarian,Beginner
3071,31,126,198,32.1,Muscle Gain,Vegetarian,Beginner
3072,21,67,189,18.8,Muscle Gain,Non-Vegetarian,Intermediate
3073,48,94,191,25.8,Muscle Gain,Non-Vegetarian,Beginner
3074,28,80,162,30.5,Fat Loss,Non-Vegetarian,Intermediate
3075,20,53,165,19.5,Fat Loss,Vegetarian,Beginner
3076,50,122,184,36.0,Weight Maintenance,Non-Vegetarian,Beginner
3077,44,69,194,18.3,Muscle Gain,Non-Vegetarian,Intermediate
3078,21,55,182,16.6,Fat Loss,Non-Vegetarian,Advanced
3079,41,126,198,32.1,Fat Loss,Vegetarian,Beginner
3080,23,121,185,35.4,Fat Loss,Vegetarian,Beginner
3081,38,60,197,15.5,Muscle Gain,Vegetarian,Advanced
3082,65,83,184,24.5,Weight Maintenance,Non-Vegetarian,Advanced
3083,32,77,189,21.6,Muscle Gain,Vegetarian,Intermediate
3084,24,119,185,34.8,Weight Maintenance,Non-Vegetarian,Advanced
3085,19,94,178,29.7,Muscle Gain,Vegetarian,Beginner
3086,37,122,171,41.7,Weight Maintenance,Vegetarian,Intermediate
3087,43,66,164,24.5,Weight Maintenance,Non-Vegetarian,Intermediate
3088,33,81,200,20.2,Weight Maintenance,Vegetarian,Advanced
3089,41,94,190,26.0,Muscle Gain,Vegetarian,Advanced
3090,29,100,192,27.1,Muscle Gain,Non-Vegetarian,Advanced
3091,22,109,187,31.2,Muscle Gain,Vegetarian,Beginner
3092,42,110,197,28.3,Weight Maintenance,Vegetarian,Beginner
3093,49,107,189,30.0,Fat Loss,Non-Vegetarian,Intermediate
3094,62,67,174,22.1,Weight Maintenance,Vegetarian,Intermediate
3095,20,69,179,21.5,Weight Maintenance,Vegetarian,Beginner
3096,32,98,190,27.1,Fat Loss,Non-Vegetarian,Beginner
3097,25,59,192,16.0,Fat Loss,Vegetarian,Intermediate
3098,63,58,174,19.2,Weight Maintenance,Vegetarian,Intermediate
3099,50,118,187,33.7,Muscle Gain,Non-Vegetarian,Beginner
3100,60,96,168,34.0,Muscle Gain,Vegetarian,Intermediate
3101,55,87,171,29.8,Weight Maintenance,Vegetarian,Beginner
3102,22,69,181,21.1,Fat Loss,Non-Vegetarian,Beginner
3103,36,101,171,34.5,Fat Loss,Non-Vegetarian,Advanced
3104,40,98,174,32.4,Weight Maintenance,Vegetarian,Advanced
3105,29,121,199,30.6,Weight Maintenance,Vegetarian,Beginner
3106,32,55,195,14.5,Fat Loss,Non-Vegetarian,Intermediate
3107,41,68,153,29.0,Muscle Gain,Non-Vegetarian,Intermediate
3108,30,88,182,26.6,Muscle Gain,Vegetarian,Beginner
3109,45,119,192,32.3,Weight Maintenance,Vegetarian,Intermediate
3110,33,109,173,36.4,Fat Loss,Vegetarian,Intermediate
3111,21,74,180,22.8,Muscle Gain,Non-Vegetarian,Advanced
3112,22,110,191,30.2,Muscle Gain,Vegetarian,Intermediate
3113,49,107,155,44.5,Fat Loss,Vegetarian,Intermediate
3114,18,78,198,19.9,Fat Loss,Vegetarian,Intermediate
3115,24,124,188,35.1,Weight Maintenance,Non-Vegetarian,Intermediate
3116,18,113,176,36.5,Fat Loss,Non-Vegetarian,Beginner
3117,18,80,155,33.3,Fat Loss,Non-Vegetarian,Advanced
3118,39,121,152,52.4,Fat Loss,Vegetarian,Beginner
3119,59,75,197,19.3,Fat Loss,Vegetarian,Beginner
3120,47,88,169,30.8,Muscle Gain,Vegetarian,Beginner
3121,41,125,191,34.3,Weight Maintenance,Vegetarian,Beginner
3122,39,104,175,34.0,Muscle Gain,Vegetarian,Advanced
3123,36,109,154,46.0,Fat Loss,Non-Vegetarian,Beginner
3124,63,65,165,23.9,Fat Loss,Non-Vegetarian,Intermediate
3125,60,128,167,45.9,Weight Maintenance,Non-Vegetarian,Advanced
3126,53,71,183,21.2,Weight Maintenance,Non-Vegetarian,Advanced
3127,46,115,162,43.8,Muscle Gain,Vegetarian,Intermediate
3128,44,115,180,35.5,Fat Loss,Vegetarian,Advanced
3129,45,102,192,27.7,Muscle Gain,Vegetarian,Advanced
3130,40,123,159,48.7,Weight Maintenance,Vegetarian,Beginner
3131,61,72,172,24.3,Muscle Gain,Vegetarian,Intermediate
3132,54,116,172,39.2,Muscle Gain,Vegetarian,Intermediate
3133,61,51,169,17.9,Muscle Gain,Vegetarian,Intermediate
3134,47,79,193,21.2,Weight Maintenance,Vegetarian,Beginner
3135,56,126,178,39.8,Muscle Gain,Non-Vegetarian,Intermediate
3136,43,83,194,22.1,Fat Loss,Non-Vegetarian,Advanced
3137,20,71,185,20.7,Weight Maintenance,Vegetarian,Intermediate
3138,53,77,176,24.9,Fat Loss,Vegetarian,Advanced
3139,48,99,189,27.7,Weight Maintenance,Vegetarian,Advanced
3140,22,109,173,36.4,Weight Maintenance,Non-Vegetarian,Intermediate
3141,65,85,167,30.5,Fat Loss,Vegetarian,Beginner
3142,51,98,194,26.0,Fat Loss,Non-Vegetarian,Beginner
3143,47,75,198,19.1,Weight Maintenance,Vegetarian,Intermediate
3144,18,119,186,34.4,Muscle Gain,Vegetarian,Beginner
3145,34,104,194,27.6,Muscle Gain,Vegetarian,Intermediate
3146,54,65,153,27.8,Weight Maintenance,Vegetarian,Beginner
3147,32,77,195,20.2,Weight Maintenance,Non-Vegetarian,Advanced
3148,26,114,162,43.4,Weight Maintenance,Vegetarian,Intermediate
3149,39,117,183,34.9,Muscle Gain,Vegetarian,Intermediate
3150,62,92,173,30.7,Muscle Gain,Non-Vegetarian,Advanced
3151,60,88,183,26.3,Weight Maintenance,Non-Vegetarian,Advanced
3152,42,61,159,24.1,Muscle Gain,Vegetarian,Advanced
3153,59,106,184,31.3,Muscle Gain,Non-Vegetarian,Intermediate
3154,49,92,183,27.5,Weight Maintenance,Vegetarian,Intermediate
3155,29,81,164,30.1,Weight Maintenance,Non-Vegetarian,Beginner
3156,65,70,180,21.6,Fat Loss,Vegetarian,Intermediate
3157,21,124,152,53.7,Muscle Gain,Vegetarian,Advanced
3158,60,116,181,35.4,Fat Loss,Vegetarian,Advanced
3159,56,109,168,38.6,Muscle Gain,Non-Vegetarian,Intermediate
3160,43,85,197,21.9,Muscle Gain,Vegetarian,Beginner
3161,37,63,164,23.4,Weight Maintenance,Non-Vegetarian,Intermediate
3162,44,92,168,32.6,Muscle Gain,Non-Vegetarian,Advanced
3163,60,78,161,30.1,Muscle Gain,Non-Vegetarian,Advanced
3164,29,101,196,26.3,Fat Loss,Vegetarian,Advanced
3165,62,96,179,30.0,Muscle Gain,Vegetarian,Beginner
3166,41,100,175,32.7,Fat Loss,Vegetarian,Beginner
3167,35,121,200,30.2,Fat Loss,Vegetarian,Advanced
3168,58,127,188,35.9,Weight Maintenance,Non-Vegetarian,Beginner
3169,36,76,157,30.8,Muscle Gain,Vegetarian,Intermediate
3170,29,112,167,40.2,Fat Loss,Vegetarian,Intermediate
3171,57,56,154,23.6,Weight Maintenance,Vegetarian,Beginner
3172,64,70,150,31.1,Muscle Gain,Vegetarian,Advanced
3173,35,60,166,21.8,Muscle Gain,Vegetarian,Intermediate
3174,38,79,167,28.3,Fat Loss,Non-Vegetarian,Beginner
3175,29,125,150,55.6,Weight Maintenance,Vegetarian,Intermediate
3176,53,58,173,19.4,Weight Maintenance,Vegetarian,Intermediate
3177,61,60,157,24.3,Weight Maintenance,Non-Vegetarian,Beginner
3178,57,108,174,35.7,Weight Maintenance,Vegetarian,Intermediate
3179,41,87,164,32.3,Weight Maintenance,Vegetarian,Beginner
3180,31,83,157,33.7,Muscle Gain,Vegetarian,Intermediate
3181,46,112,154,47.2,Fat Loss,Vegetarian,Advanced
3182,43,123,192,33.4,Weight Maintenance,Vegetarian,Beginner
3183,46,112,196,29.2,Weight Maintenance,Vegetarian,Intermediate
3184,44,72,167,25.8,Weight Maintenance,Non-Vegetarian,Advanced
3185,42,96,198,24.5,Fat Loss,Vegetarian,Intermediate
3186,22,73,170,25.3,Fat Loss,Vegetarian,Beginner
3187,28,96,194,25.5,Fat Loss,Vegetarian,Beginner
3188,49,90,178,28.4,Muscle Gain,Non-Vegetarian,Intermediate
3189,44,107,196,27.9,Fat Loss,Non-Vegetarian,Beginner
3190,21,54,200,13.5,Weight Maintenance,Vegetarian,Advanced
3191,24,101,183,30.2,Muscle Gain,Vegetarian,Intermediate
3192,49,58,154,24.5,Weight Maintenance,Vegetarian,Advanced
3193,50,78,193,20.9,Weight Maintenance,Vegetarian,Advanced
3194,52,97,172,32.8,Muscle Gain,Vegetarian,Advanced
3195,57,78,199,19.7,Muscle Gain,Vegetarian,Beginner
3196,42,86,158,34.4,Fat Loss,Vegetarian,Advanced
3197,54,100,163,37.6,Weight Maintenance,Vegetarian,Intermediate
3198,56,113,165,41.5,Muscle Gain,Non-Vegetarian,Intermediate
3199,38,68,191,18.6,Weight Maintenance,Vegetarian,Beginner
3200,57,112,181,34.2,Muscle Gain,Vegetarian,Advanced
3201,52,117,152,50.6,Weight Maintenance,Non-Vegetarian,Intermediate
3202,29,114,199,28.8,Weight Maintenance,Non-Vegetarian,Beginner
3203,28,61,182,18.4,Weight Maintenance,Vegetarian,Intermediate
3204,63,91,165,33.4,Muscle Gain,Non-Vegetarian,Advanced
3205,39,95,182,28.7,Muscle Gain,Vegetarian,Advanced
3206,49,57,167,20.4,Weight Maintenance,Vegetarian,Beginner
3207,57,81,171,27.7,Muscle Gain,Vegetarian,Beginner
3208,46,126,184,37.2,Weight Maintenance,Vegetarian,Beginner
3209,54,108,179,33.7,Weight Maintenance,Non-Vegetarian,Beginner
3210,36,123,190,34.1,Muscle Gain,Vegetarian,Beginner
3211,48,101,182,30.5,Muscle Gain,Vegetarian,Beginner
3212,33,98,194,26.0,Weight Maintenance,Non-Vegetarian,Advanced
3213,32,115,159,45.5,Muscle Gain,Vegetarian,Intermediate
3214,20,91,170,31.5,Muscle Gain,Vegetarian,Beginner
3215,40,100,160,39.1,Weight Maintenance,Vegetarian,Intermediate
3216,43,53,167,19.0,Weight Maintenance,Non-Vegetarian,Intermediate
3217,19,50,177,16.0,Fat Loss,Vegetarian,Intermediate
3218,43,71,156,29.2,Fat Loss,Vegetarian,Intermediate
3219,26,98,197,25.3,Fat Loss,Vegetarian,Intermediate
3220,50,69,155,28.7,Fat Loss,Vegetarian,Intermediate
3221,31,65,190,18.0,Muscle Gain,Vegetarian,Intermediate
3222,55,124,158,49.7,Muscle Gain,Vegetarian,Intermediate
3223,63,56,192,15.2,Fat Loss,Vegetarian,Beginner
3224,55,60,190,16.6,Fat Loss,Vegetarian,Advanced
3225,53,65,190,18.0,Weight Maintenance,Vegetarian,Beginner
3226,55,90,154,37.9,Weight Maintenance,Vegetarian,Intermediate
3227,60,106,182,32.0,Muscle Gain,Vegetarian,Advanced
3228,52,108,200,27.0,Weight Maintenance,Vegetarian,Beginner
3229,61,110,198,28.1,Weight Maintenance,Vegetarian,Intermediate
3230,28,106,157,43.0,Muscle Gain,Vegetarian,Beginner
3231,56,124,178,39.1,Fat Loss,Vegetarian,Advanced
3232,38,95,159,37.6,Muscle Gain,Vegetarian,Beginner
3233,27,84,152,36.4,Muscle Gain,Non-Vegetarian,Advanced
3234,35,113,157,45.8,Weight Maintenance,Non-Vegetarian,Advanced
3235,29,57,186,16.5,Muscle Gain,Vegetarian,Advanced
3236,39,73,194,19.4,Weight Maintenance,Vegetarian,Beginner
3237,56,66,182,19.9,Muscle Gain,Vegetarian,Advanced
3238,52,51,158,20.4,Fat Loss,Non-Vegetarian,Advanced
3239,25,83,176,26.8,Fat Loss,Non-Vegetarian,Advanced
3240,33,120,178,37.9,Fat Loss,Vegetarian,Advanced
3241,18,127,162,48.4,Weight Maintenance,Vegetarian,Advanced
3242,53,103,172,34.8,Muscle Gain,Non-Vegetarian,Intermediate
3243,61,85,174,28.1,Fat Loss,Non-Vegetarian,Beginner
3244,52,63,199,15.9,Muscle Gain,Vegetarian,Beginner
3245,22,93,191,25.5,Muscle Gain,Vegetarian,Advanced
3246,42,92,191,25.2,Fat Loss,Non-Vegetarian,Advanced
3247,56,86,179,26.8,Fat Loss,Vegetarian,Advanced
3248,54,122,200,30.5,Fat Loss,Vegetarian,Beginner
3249,37,61,195,16.0,Weight Maintenance,Non-Vegetarian,Intermediate
3250,47,108,167,38.7,Muscle Gain,Vegetarian,Intermediate
3251,55,88,183,26.3,Fat Loss,Vegetarian,Beginner
3252,25,90,179,28.1,Muscle Gain,Vegetarian,Intermediate
3253,65,117,185,34.2,Muscle Gain,Non-Vegetarian,Beginner
3254,38,90,181,27.5,Weight Maintenance,Non-Vegetarian,Advanced
3255,18,77,174,25.4,Weight Maintenance,Non-Vegetarian,Beginner
3256,30,116,169,40.6,Fat Loss,Vegetarian,Beginner
3257,38,82,189,23.0,Fat Loss,Vegetarian,Advanced
3258,50,76,191,20.8,Muscle Gain,Non-Vegetarian,Beginner
3259,59,99,180,30.6,Fat Loss,Vegetarian,Intermediate
3260,42,82,154,34.6,Muscle Gain,Vegetarian,Advanced
3261,30,56,152,24.2,Weight Maintenance,Vegetarian,Intermediate
3262,61,87,151,38.2,Muscle Gain,Vegetarian,Beginner
3263,49,93,187,26.6,Muscle Gain,Non-Vegetarian,Intermediate
3264,36,96,179,30.0,Muscle Gain,Vegetarian,Advanced
3265,27,87,171,29.8,Weight Maintenance,Vegetarian,Advanced
3266,35,53,197,13.7,Weight Maintenance,Non-Vegetarian,Advanced
3267,24,90,182,27.2,Weight Maintenance,Vegetarian,Intermediate
3268,64,51,156,21.0,Weight Maintenance,Vegetarian,Advanced
3269,46,78,153,33.3,Fat Loss,Non-Vegetarian,Advanced
3270,32,76,155,31.6,Weight Maintenance,Vegetarian,Advanced
3271,41,110,171,37.6,Weight Maintenance,Non-Vegetarian,Intermediate
3272,65,109,153,46.6,Fat Loss,Vegetarian,Beginner
3273,19,77,178,24.3,Muscle Gain,Vegetarian,Intermediate
3274,43,62,175,20.2,Fat Loss,Vegetarian,Advanced
3275,34,104,155,43.3,Muscle Gain,Vegetarian,Intermediate
3276,39,119,159,47.1,Weight Maintenance,Vegetarian,Advanced
3277,53,78,157,31.6,Fat Loss,Vegetarian,Intermediate
3278,48,112,177,35.7,Muscle Gain,Non-Vegetarian,Advanced
3279,40,77,184,22.7,Muscle Gain,Vegetarian,Advanced
3280,57,60,165,22.0,Weight Maintenance,Vegetarian,Intermediate
3281,47,116,199,29.3,Weight Maintenance,Non-Vegetarian,Beginner
3282,35,94,179,29.3,Muscle Gain,Vegetarian,Intermediate
3283,32,73,197,18.8,Weight Maintenance,Non-Vegetarian,Intermediate
3284,56,66,168,23.4,Fat Loss,Non-Vegetarian,Intermediate
3285,60,61,199,15.4,Fat Loss,Vegetarian,Intermediate
3286,40,59,167,21.2,Muscle Gain,Vegetarian,Beginner
3287,19,50,167,17.9,Fat Loss,Vegetarian,Advanced
3288,28,75,174,24.8,Weight Maintenance,Vegetarian,Beginner
3289,24,110,186,31.8,Weight Maintenance,Vegetarian,Advanced
3290,28,79,151,34.6,Weight Maintenance,Vegetarian,Beginner
3291,41,83,198,21.2,Muscle Gain,Non-Vegetarian,Beginner
3292,52,69,160,27.0,Weight Maintenance,Non-Vegetarian,Beginner
3293,46,57,190,15.8,Weight Maintenance,Non-Vegetarian,Intermediate
3294,21,69,154,29.1,Muscle Gain,Vegetarian,Advanced
3295,22,116,159,45.9,Weight Maintenance,Vegetarian,Intermediate
3296,57,116,153,49.6,Muscle Gain,Vegetarian,Advanced
3297,26,94,162,35.8,Weight Maintenance,Vegetarian,Beginner
3298,23,130,184,38.4,Weight Maintenance,Vegetarian,Advanced
3299,18,58,165,21.3,Weight Maintenance,Vegetarian,Beginner
3300,62,93,195,24.5,Weight Maintenance,Vegetarian,Beginner
3301,23,130,188,36.8,Muscle Gain,Non-Vegetarian,Intermediate
3302,28,106,183,31.7,Fat Loss,Non-Vegetarian,Advanced
3303,19,101,164,37.6,Weight Maintenance,Non-Vegetarian,Beginner
3304,55,74,160,28.9,Weight Maintenance,Vegetarian,Advanced
3305,38,50,151,21.9,Fat Loss,Non-Vegetarian,Intermediate
3306,62,72,158,28.8,Fat Loss,Vegetarian,Beginner
3307,47,90,163,33.9,Weight Maintenance,Vegetarian,Intermediate
3308,18,119,159,47.1,Weight Maintenance,Vegetarian,Advanced
3309,62,76,175,24.8,Muscle Gain,Non-Vegetarian,Beginner
3310,56,108,158,43.3,Muscle Gain,Vegetarian,Beginner
3311,57,85,155,35.4,Weight Maintenance,Non-Vegetarian,Beginner
3312,20,55,175,18.0,Fat Loss,Vegetarian,Beginner
3313,26,96,197,24.7,Weight Maintenance,Vegetarian,Intermediate
3314,40,123,174,40.6,Fat Loss,Vegetarian,Advanced
3315,47,93,177,29.7,Fat Loss,Vegetarian,Advanced
3316,31,96,184,28.4,Muscle Gain,Non-Vegetarian,Advanced
3317,42,71,152,30.7,Muscle Gain,Vegetarian,Intermediate
3318,27,79,164,29.4,Muscle Gain,Vegetarian,Intermediate
3319,56,103,165,37.8,Muscle Gain,Vegetarian,Advanced
